NAME,PARENT,GRA[H_TYPE,GOD_ONLY,IT_TITLE,IS_PROFESSION,IS_HIDDEN,MONEY_REQUIRED,,POINTS_REQUIRED,SKILLS_REQUIRED,PRECLUSION_SKILLS,XP_TYPE,XP_COST,XP_CAP,MISSION_REQUIRED,APPRENTICESHIPS_REQUIRED,STATS_REQUIRED,SPECIES_REQUIRED,JEDI_STATE_REQUIRED,SKILL_ABILITY,COMMANDS,SKILL_MODS,SCHEMATICS_GRANTED,SCHEMATICS_REQUIRED,SEARCHABLE,ENDER
jedi_light_side_journeyman_force_manipulation_03,jedi_light_side_journeyman_force_manipulation_02,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_light_side_journeyman_force_manipulation_02,,jedi_general,800000,4000000,,0,,,0,,forceThrow2,"forcethrow_accuracy=30,forceknockdown_accuracy=30,private_jedi_difficulty=100",,,FALSE,0
jedi_light_side_journeyman_force_manipulation_04,jedi_light_side_journeyman_force_manipulation_03,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_light_side_journeyman_force_manipulation_03,,jedi_general,1600000,4000000,,0,,,0,,forceLightningSingle2,"private_force_lightning_single_power=2,forcelightning_accuracy=30,forcethrow_accuracy=30,private_jedi_difficulty=100",,,FALSE,0
jedi_light_side_master,jedi,4,TRUE,FALSE,TRUE,TRUE,0,0,0,,,,0,0,,0,,,0,,,,,,FALSE,0
jedi_light_side_master_novice,jedi_light_side_master,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_light_side_journeyman_master,,jedi_general,3200000,4000000,,0,,,0,,"healStatesSelf,stopBleeding,forceRun2,forceWeaken1,saberPolearmHit1,cert_polearmlightsaber,saberPolearmSpinAttack1","jedi_force_power_max=500,jedi_force_power_regen=4,jedi_saber_assembly=50,polearmlightsaber_speed=30,polearmlightsaber_accuracy=30,forceweaken_accuracy=50,saber_block=10,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,polearmlightsaber_toughness=30,private_jedi_difficulty=1000",craftSaberPolearm1,,FALSE,0
jedi_light_side_master_master,jedi_light_side_master,4,TRUE,TRUE,FALSE,TRUE,0,0,0,"jedi_light_side_master_saber_04,jedi_light_side_master_healing_04,jedi_light_side_master_force_power_04,jedi_light_side_master_force_manipulation_04",,,0,0,,0,,,0,,"totalHealOther,saberPolearmDervish,forceChoke","jedi_force_power_max=500,jedi_force_power_regen=4,private_force_lightning_cone_power=1,private_force_lightning_single_power=1,polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,force_choke=5,private_jedi_difficulty=1000",,,FALSE,0
jedi_light_side_master_saber_01,jedi_light_side_master,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_light_side_master_novice,,combat_meleespecialize_polearmlightsaber,150000,300000,,0,,,0,,saberPolearmLegHit1,"polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,saber_block=5,onehandlightsaber_toughness=2,twohandlightsaber_toughness=5,polearmlightsaber_toughness=5,private_jedi_difficulty=125",craftSaberPolearm2,,FALSE,0
jedi_light_side_master_saber_02,jedi_light_side_master_saber_01,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_light_side_master_saber_01,,combat_meleespecialize_polearmlightsaber,250000,400000,,0,,,0,,saberPolearmHit2,"polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,saber_block=5,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,polearmlightsaber_toughness=5,private_jedi_difficulty=125",craftSaberPolearm3,,FALSE,0
jedi_light_side_master_saber_03,jedi_light_side_master_saber_02,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_light_side_master_saber_02,,combat_meleespecialize_polearmlightsaber,350000,500000,,0,,,0,,saberPolearmLegHit2,"polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,saber_block=5,twohandlightsaber_toughness=5,polearmlightsaber_toughness=5,private_jedi_difficulty=125",craftSaberPolearm4,,FALSE,0
jedi_light_side_master_saber_04,jedi_light_side_master_saber_03,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_light_side_master_saber_03,,combat_meleespecialize_polearmlightsaber,450000,600000,,0,,,0,,saberPolearmSpinAttack2,"polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,saber_block=5,polearmlightsaber_toughness=10,private_jedi_difficulty=125",craftSaberPolearm5,,FALSE,0
jedi_light_side_master_healing_01,jedi_light_side_master,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_light_side_master_novice,,jedi_general,200000,4000000,,0,,,0,,healHealthWoundOther2,,,,FALSE,0
jedi_light_side_master_healing_02,jedi_light_side_master_healing_01,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_light_side_master_healing_01,,jedi_general,400000,4000000,,0,,,0,,healActionWoundOther2,,,,FALSE,0
jedi_light_side_master_healing_03,jedi_light_side_master_healing_02,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_light_side_master_healing_02,,jedi_general,800000,4000000,,0,,,0,,healMindWoundOther2,,,,FALSE,0
jedi_light_side_master_healing_04,jedi_light_side_master_healing_03,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_light_side_master_healing_03,,jedi_general,1600000,4000000,,0,,,0,,"totalHealSelf,healStatesOther",,,,FALSE,0
jedi_light_side_master_force_power_01,jedi_light_side_master,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_light_side_master_novice,,jedi_general,200000,4000000,,0,,,0,,,"jedi_force_power_max=250,jedi_force_power_regen=8",,,FALSE,0
jedi_light_side_master_force_power_02,jedi_light_side_master_force_power_01,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_light_side_master_force_power_01,,jedi_general,400000,4000000,,0,,,0,,,"jedi_force_power_max=250,jedi_force_power_regen=8",,,FALSE,0
jedi_light_side_master_force_power_03,jedi_light_side_master_force_power_02,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_light_side_master_force_power_02,,jedi_general,800000,4000000,,0,,,0,,,"jedi_force_power_max=250,jedi_force_power_regen=8",,,FALSE,0
jedi_light_side_master_force_power_04,jedi_light_side_master_force_power_03,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_light_side_master_force_power_03,,jedi_general,1600000,4000000,,0,,,0,,,"jedi_force_power_max=250,jedi_force_power_regen=8",,,FALSE,0
jedi_light_side_master_force_manipulation_01,jedi_light_side_master,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_light_side_master_novice,,jedi_general,200000,4000000,,0,,,0,,forceLightningCone1,"private_force_lightning_cone_power=2,forcelightning_accuracy=30",,,FALSE,0
jedi_light_side_master_force_manipulation_02,jedi_light_side_master_force_manipulation_01,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_light_side_master_force_manipulation_01,,jedi_general,400000,4000000,,0,,,0,,forceIntimidate,,,,FALSE,0
jedi_light_side_master_force_manipulation_03,jedi_light_side_master_force_manipulation_02,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_light_side_master_force_manipulation_02,,jedi_general,800000,4000000,,0,,,0,,forceLightningCone2,,,,FALSE,0
jedi_light_side_master_force_manipulation_04,jedi_light_side_master_force_manipulation_03,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_light_side_master_force_manipulation_03,,jedi_general,1600000,4000000,,0,,,0,,forceWeaken2,"private_force_lightning_cone_power=2,forcelightning_accuracy=30,forceweaken_accuracy=50",,,FALSE,0
jedi_dark_side_journeyman,jedi,4,TRUE,FALSE,TRUE,TRUE,0,0,0,,,,0,0,,0,,,0,,,,,,FALSE,0
jedi_dark_side_journeyman_novice,jedi_dark_side_journeyman,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_padawan_master,jedi_light_side_journeyman_novice,jedi_general,3200000,4000000,,0,,,0,,"healAllOther1,mindBlast2,saber2hHit1,saberThrow1,cert_twohandlightsaber,forceCurePoison,forceCureDisease,","jedi_force_power_max=400,jedi_force_power_regen=2,jedi_saber_assembly=25,twohandlightsaber_accuracy=3,twohandlightsaber_speed=30,mindblast_accuracy=60,saber_block=5,onehandlightsaber_toughness=5,twohandlightsaber_toughness=10,private_jedi_difficulty=500",craftSaberTwoHand1,,FALSE,0
jedi_dark_side_journeyman_master,jedi_dark_side_journeyman,4,TRUE,TRUE,FALSE,TRUE,0,0,0,"jedi_dark_side_journeyman_saber_04,jedi_dark_side_journeyman_healing_04,jedi_dark_side_journeyman_force_power_04,jedi_dark_side_journeyman_force_manipulation_04",,jedi_general,3200000,4000000,,0,,,0,,"saber2hHit3,saber2hFrenzy,saber2hBodyHit2,saberThrow2","jedi_force_power_max=400,jedi_force_power_regen=2,twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=12,twohandlightsaber_toughness=10,private_jedi_difficulty=1200",,,FALSE,0
jedi_dark_side_journeyman_saber_01,jedi_dark_side_journeyman,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_novice,,combat_meleespecialize_twohandlightsaber,150000,300000,,0,,,0,,saber2hBodyHit1,"twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=2,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,private_jedi_difficulty=100,private_jedi_difficulty=100",craftSaberTwoHand2,,FALSE,0
jedi_dark_side_journeyman_saber_02,jedi_dark_side_journeyman_saber_01,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_saber_01,,combat_meleespecialize_twohandlightsaber,250000,400000,,0,,,0,,saber2hSweep1,"twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=2,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,private_jedi_difficulty=100,private_jedi_difficulty=100",craftSaberTwoHand3,,FALSE,0
jedi_dark_side_journeyman_saber_03,jedi_dark_side_journeyman_saber_02,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_saber_02,,combat_meleespecialize_twohandlightsaber,350000,500000,,0,,,0,,saber2hHit2,"twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=2,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,private_jedi_difficulty=100,private_jedi_difficulty=100",craftSaberTwoHand4,,FALSE,0
jedi_dark_side_journeyman_saber_04,jedi_dark_side_journeyman_saber_03,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_saber_03,,combat_meleespecialize_twohandlightsaber,450000,600000,,0,,,0,,saber2hSweep2,"twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=2,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,private_jedi_difficulty=100,private_jedi_difficulty=100",craftSaberTwoHand5,,FALSE,0
jedi_dark_side_journeyman_healing_01,jedi_dark_side_journeyman,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_novice,,jedi_general,200000,4000000,,0,,,0,,"healHealthSelf2,healHealthWoundOther1,healHealthWoundSelf2",,,,FALSE,0
jedi_dark_side_journeyman_healing_02,jedi_dark_side_journeyman_healing_01,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_healing_01,,jedi_general,400000,4000000,,0,,,0,,"healActionWoundOther1,healActionSelf2,healActionWoundSelf2",,,,FALSE,0
jedi_dark_side_journeyman_healing_03,jedi_dark_side_journeyman_healing_02,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_healing_02,,jedi_general,800000,4000000,,0,,,0,,"healMindSelf2,healMindWoundOther1,healMindWoundSelf2",,,,FALSE,0
jedi_dark_side_journeyman_healing_04,jedi_dark_side_journeyman_healing_03,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_healing_03,,jedi_general,1600000,4000000,,0,,,0,,"healAllSelf2,healAllOther2",,,,FALSE,0
jedi_dark_side_journeyman_force_power_01,jedi_dark_side_journeyman,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_novice,,jedi_general,200000,4000000,,0,,,0,,,"jedi_force_power_max=200,jedi_force_power_regen=1",,,FALSE,0
jedi_dark_side_journeyman_force_power_02,jedi_dark_side_journeyman_force_power_01,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_force_power_01,,jedi_general,400000,4000000,,0,,,0,,,"jedi_force_power_max=200,jedi_force_power_regen=1",,,FALSE,0
jedi_dark_side_journeyman_force_power_03,jedi_dark_side_journeyman_force_power_02,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_force_power_02,,jedi_general,800000,4000000,,0,,,0,,,"jedi_force_power_max=200,jedi_force_power_regen=1",,,FALSE,0
jedi_dark_side_journeyman_force_power_04,jedi_dark_side_journeyman_force_power_03,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_force_power_03,,jedi_general,1600000,4000000,,0,,,0,,,"jedi_force_power_max=200,jedi_force_power_regen=1",,,FALSE,0
jedi_dark_side_journeyman_force_manipulation_01,jedi_dark_side_journeyman,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_novice,,jedi_general,200000,4000000,,0,,,0,,forceLightningSingle1,"private_force_lightning_single_power=1,forcelightning_accuracy=30,private_jedi_difficulty=100",,,FALSE,0
jedi_dark_side_journeyman_force_manipulation_02,jedi_dark_side_journeyman_force_manipulation_01,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_force_manipulation_01,,jedi_general,400000,4000000,,0,,,0,,forceKnockdown2,"forceknockdown_accuracy=30,private_jedi_difficulty=100",,,FALSE,0
jedi_dark_side_journeyman_force_manipulation_03,jedi_dark_side_journeyman_force_manipulation_02,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_force_manipulation_02,,jedi_general,800000,4000000,,0,,,0,,forceThrow2,"forcethrow_accuracy=30,forceknockdown_accuracy=30,private_jedi_difficulty=100",,,FALSE,0
jedi_dark_side_journeyman_force_manipulation_04,jedi_dark_side_journeyman_force_manipulation_03,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_force_manipulation_03,,jedi_general,1600000,4000000,,0,,,0,,forceLightningSingle2,"private_force_lightning_single_power=2,forcelightning_accuracy=30,forcethrow_accuracy=30,private_jedi_difficulty=100",,,FALSE,0
jedi_dark_side_master,jedi,4,TRUE,FALSE,TRUE,TRUE,0,0,0,,,,0,0,,0,,,0,,,,,,FALSE,0
jedi_dark_side_master_novice,jedi_dark_side_master,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_dark_side_journeyman_master,,jedi_general,3200000,4000000,,0,,,0,,"healStatesSelf,stopBleeding,forceRun2,forceWeaken1,saberPolearmHit1,cert_polearmlightsaber,saberPolearmSpinAttack1","jedi_force_power_max=500,jedi_force_power_regen=4,jedi_saber_assembly=50,polearmlightsaber_speed=30,polearmlightsaber_accuracy=30,forceweaken_accuracy=50,saber_block=10,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,polearmlightsaber_toughness=30,private_jedi_difficulty=1000",craftSaberPolearm1,,FALSE,0
jedi_dark_side_master_master,jedi_dark_side_master,4,TRUE,TRUE,FALSE,TRUE,0,0,0,"jedi_dark_side_master_saber_04,jedi_dark_side_master_healing_04,jedi_dark_side_master_force_power_04,jedi_dark_side_master_force_manipulation_04",,,0,0,,0,,,0,,"totalHealOther,saberPolearmDervish,forceChoke","jedi_force_power_max=500,jedi_force_power_regen=4,private_force_lightning_cone_power=1,private_force_lightning_single_power=1,polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,force_choke=5,private_jedi_difficulty=1000",,,FALSE,0
jedi_dark_side_master_saber_01,jedi_dark_side_master,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_master_novice,,combat_meleespecialize_polearmlightsaber,150000,300000,,0,,,0,,saberPolearmLegHit1,"polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,saber_block=5,onehandlightsaber_toughness=2,twohandlightsaber_toughness=5,polearmlightsaber_toughness=5,private_jedi_difficulty=125",craftSaberPolearm2,,FALSE,0
jedi_dark_side_master_saber_02,jedi_dark_side_master_saber_01,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_master_saber_01,,combat_meleespecialize_polearmlightsaber,250000,400000,,0,,,0,,saberPolearmHit2,"polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,saber_block=5,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,polearmlightsaber_toughness=5,private_jedi_difficulty=125",craftSaberPolearm3,,FALSE,0
jedi_dark_side_master_saber_03,jedi_dark_side_master_saber_02,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_master_saber_02,,combat_meleespecialize_polearmlightsaber,350000,500000,,0,,,0,,saberPolearmLegHit2,"polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,saber_block=5,twohandlightsaber_toughness=5,polearmlightsaber_toughness=5,private_jedi_difficulty=125",craftSaberPolearm4,,FALSE,0
jedi_dark_side_master_saber_04,jedi_dark_side_master_saber_03,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_dark_side_master_saber_03,,combat_meleespecialize_polearmlightsaber,450000,600000,,0,,,0,,saberPolearmSpinAttack2,"polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,saber_block=5,polearmlightsaber_toughness=10,private_jedi_difficulty=125",craftSaberPolearm5,,FALSE,0
jedi_dark_side_master_healing_01,jedi_dark_side_master,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_master_novice,,jedi_general,200000,4000000,,0,,,0,,healHealthWoundOther2,,,,FALSE,0
jedi_dark_side_master_healing_02,jedi_dark_side_master_healing_01,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_master_healing_01,,jedi_general,400000,4000000,,0,,,0,,healActionWoundOther2,,,,FALSE,0
jedi_dark_side_master_healing_03,jedi_dark_side_master_healing_02,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_master_healing_02,,jedi_general,800000,4000000,,0,,,0,,healMindWoundOther2,,,,FALSE,0
jedi_dark_side_master_healing_04,jedi_dark_side_master_healing_03,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_dark_side_master_healing_03,,jedi_general,1600000,4000000,,0,,,0,,"totalHealSelf,healStatesOther",,,,FALSE,0
jedi_dark_side_master_force_power_01,jedi_dark_side_master,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_master_novice,,jedi_general,200000,4000000,,0,,,0,,animalScare,"jedi_force_power_max=500,jedi_force_power_regen=2",,,FALSE,0
jedi_dark_side_master_force_power_02,jedi_dark_side_master_force_power_01,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_master_force_power_01,,jedi_general,400000,4000000,,0,,,0,,animalCalm,"jedi_force_power_max=500,jedi_force_power_regen=2",,,FALSE,0
jedi_dark_side_master_force_power_03,jedi_dark_side_master_force_power_02,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_master_force_power_02,,jedi_general,800000,4000000,,0,,,0,,animalAttack,"jedi_force_power_max=500,jedi_force_power_regen=2",,,FALSE,0
jedi_dark_side_master_force_power_04,jedi_dark_side_master_force_power_03,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_dark_side_master_force_power_03,,jedi_general,1600000,4000000,,0,,,0,,jediMindTrick,"jedi_force_power_max=500,jedi_force_power_regen=2",,,FALSE,0
jedi_dark_side_master_force_manipulation_01,jedi_dark_side_master,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_master_novice,,jedi_general,200000,4000000,,0,,,0,,forceLightningCone1,"private_force_lightning_cone_power=2,forcelightning_accuracy=30",,,FALSE,0
jedi_dark_side_master_force_manipulation_02,jedi_dark_side_master_force_manipulation_01,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_master_force_manipulation_01,,jedi_general,400000,4000000,,0,,,0,,forceIntimidate,,,,FALSE,0
jedi_dark_side_master_force_manipulation_03,jedi_dark_side_master_force_manipulation_02,4,TRUE,FALSE,FALSE,TRUE,0,0,0,jedi_dark_side_master_force_manipulation_02,,jedi_general,800000,4000000,,0,,,0,,forceLightningCone2,,,,FALSE,0
jedi_dark_side_master_force_manipulation_04,jedi_dark_side_master_force_manipulation_03,4,TRUE,TRUE,FALSE,TRUE,0,0,0,jedi_dark_side_master_force_manipulation_03,,jedi_general,1600000,4000000,,0,,,0,,forceWeaken2,"private_force_lightning_cone_power=2,forcelightning_accuracy=30,forceweaken_accuracy=50",,,FALSE,0
force_sensitive,,4,TRUE,FALSE,FALSE,FALSE,0,0,0,,,,0,0,,0,,,1,,,,,,FALSE,0
force_sensitive_combat_prowess,force_sensitive,4,FALSE,FALSE,TRUE,FALSE,0,0,0,,,,0,0,,0,,,1,,,,,,FALSE,0
force_sensitive_combat_prowess_novice,force_sensitive_combat_prowess,4,FALSE,FALSE,FALSE,FALSE,5000,0,0,,,fs_combat,50000,5100000,,0,,,1,,,,,,FALSE,0
force_sensitive_combat_prowess_master,force_sensitive_combat_prowess,4,FALSE,FALSE,FALSE,FALSE,5000,0,0,"force_sensitive_combat_prowess_ranged_accuracy_04,force_sensitive_combat_prowess_ranged_speed_04,force_sensitive_combat_prowess_melee_accuracy_04,force_sensitive_combat_prowess_melee_speed_04",,,0,0,,0,,,1,,,,,,FALSE,0
force_sensitive_combat_prowess_ranged_accuracy_01,force_sensitive_combat_prowess,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_novice,,fs_combat,175000,5100000,,0,,,1,,,ranged_accuracy=3,,,FALSE,0
force_sensitive_combat_prowess_ranged_accuracy_02,force_sensitive_combat_prowess_ranged_accuracy_01,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_ranged_accuracy_01,,fs_combat,250000,5100000,,0,,,1,,,ranged_accuracy=3,,,FALSE,0
force_sensitive_combat_prowess_ranged_accuracy_03,force_sensitive_combat_prowess_ranged_accuracy_02,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_ranged_accuracy_02,,fs_combat,350000,5100000,,0,,,1,,,ranged_accuracy=3,,,FALSE,0
force_sensitive_combat_prowess_ranged_accuracy_04,force_sensitive_combat_prowess_ranged_accuracy_03,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_ranged_accuracy_03,,fs_combat,450000,5100000,,0,,,1,,,ranged_accuracy=3,,,FALSE,0
force_sensitive_combat_prowess_ranged_speed_01,force_sensitive_combat_prowess,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_novice,,fs_combat,175000,5100000,,0,,,1,,,ranged_speed=3,,,FALSE,0
force_sensitive_combat_prowess_ranged_speed_02,force_sensitive_combat_prowess_ranged_speed_01,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_ranged_speed_01,,fs_combat,250000,5100000,,0,,,1,,,ranged_speed=3,,,FALSE,0
force_sensitive_combat_prowess_ranged_speed_03,force_sensitive_combat_prowess_ranged_speed_02,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_ranged_speed_02,,fs_combat,350000,5100000,,0,,,1,,,ranged_speed=3,,,FALSE,0
force_sensitive_combat_prowess_ranged_speed_04,force_sensitive_combat_prowess_ranged_speed_03,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_ranged_speed_03,,fs_combat,450000,5100000,,0,,,1,,,ranged_speed=3,,,FALSE,0
force_sensitive_combat_prowess_melee_accuracy_01,force_sensitive_combat_prowess,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_novice,,fs_combat,175000,5100000,,0,,,1,,,melee_accuracy=3,,,FALSE,0
force_sensitive_combat_prowess_melee_accuracy_02,force_sensitive_combat_prowess_melee_accuracy_01,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_melee_accuracy_01,,fs_combat,250000,5100000,,0,,,1,,,melee_accuracy=3,,,FALSE,0
force_sensitive_combat_prowess_melee_accuracy_03,force_sensitive_combat_prowess_melee_accuracy_02,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_melee_accuracy_02,,fs_combat,350000,5100000,,0,,,1,,,melee_accuracy=3,,,FALSE,0
force_sensitive_combat_prowess_melee_accuracy_04,force_sensitive_combat_prowess_melee_accuracy_03,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_melee_accuracy_03,,fs_combat,450000,5100000,,0,,,1,,,melee_accuracy=3,,,FALSE,0
force_sensitive_combat_prowess_melee_speed_01,force_sensitive_combat_prowess,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_novice,,fs_combat,175000,5100000,,0,,,1,,,melee_speed=3,,,FALSE,0
force_sensitive_combat_prowess_melee_speed_02,force_sensitive_combat_prowess_melee_speed_01,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_melee_speed_01,,fs_combat,250000,5100000,,0,,,1,,,melee_speed=3,,,FALSE,0
force_sensitive_combat_prowess_melee_speed_03,force_sensitive_combat_prowess_melee_speed_02,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_melee_speed_02,,fs_combat,350000,5100000,,0,,,1,,,melee_speed=3,,,FALSE,0
force_sensitive_combat_prowess_melee_speed_04,force_sensitive_combat_prowess_melee_speed_03,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_combat_prowess_melee_speed_03,,fs_combat,450000,5100000,,0,,,1,,,melee_speed=3,,,FALSE,0
force_sensitive_enhanced_reflexes,force_sensitive,4,FALSE,FALSE,TRUE,FALSE,0,0,0,,,,0,0,,0,,,1,,,,,,FALSE,0
force_sensitive_enhanced_reflexes_novice,force_sensitive_enhanced_reflexes,4,FALSE,FALSE,FALSE,FALSE,5000,0,0,,,fs_reflex,50000,5100000,,0,,,1,,,,,,FALSE,0
force_sensitive_enhanced_reflexes_master,force_sensitive_enhanced_reflexes,4,FALSE,FALSE,FALSE,FALSE,5000,0,0,"force_sensitive_enhanced_reflexes_ranged_defense_04,force_sensitive_enhanced_reflexes_melee_defense_04,force_sensitive_enhanced_reflexes_vehicle_control_04,force_sensitive_enhanced_reflexes_survival_04",,,0,0,,0,,,1,,,,,,FALSE,0
force_sensitive_enhanced_reflexes_ranged_defense_01,force_sensitive_enhanced_reflexes,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_enhanced_reflexes_novice,,fs_reflex,175000,5100000,,0,,,1,,,ranged_defense=5,,,FALSE,0
force_sensitive_enhanced_reflexes_ranged_defense_02,force_sensitive_enhanced_reflexes_ranged_defense_01,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_enhanced_reflexes_ranged_defense_01,,fs_reflex,250000,5100000,,0,,,1,,,ranged_defense=5,,,FALSE,0
force_sensitive_enhanced_reflexes_ranged_defense_03,force_sensitive_enhanced_reflexes_ranged_defense_02,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_enhanced_reflexes_ranged_defense_02,,fs_reflex,350000,5100000,,0,,,1,,,ranged_defense=5,,,FALSE,0
force_sensitive_enhanced_reflexes_ranged_defense_04,force_sensitive_enhanced_reflexes_ranged_defense_03,4,FALSE,FALSE,FALSE,FALSE,5000,1,0,force_sensitive_enhanced_reflexes_ranged_defense_03,,fs_reflex,450000,5100000,,0,,,1,,,ranged_defense=5,,,FALSE,0
